BagName,Station,SkillID,SkillName,Operator,Start_Time,End_Time,Duration(s),Avg_MBps,Integrity,IsValid,Reason,Path
SKILL_004_20260207_123244,04,SKILL_004,Set Screwdriver package,C_BECERRA,2026-02-07T12:32:44Z,2026-02-07T12:34:16Z,91.83,36.85,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_004_20260207_123244/SKILL_004_20260207_123244_0.mcap
SKILL_005_20260207_075822,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T07:58:22Z,2026-02-07T08:00:38Z,135.17,37.40,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_075822/SKILL_005_20260207_075822_0.mcap
SKILL_005_20260207_075519,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T07:55:19Z,2026-02-07T07:57:53Z,153.85,37.49,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_075519/SKILL_005_20260207_075519_0.mcap
SKILL_005_20260207_100609,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T10:06:09Z,2026-02-07T10:06:13Z,3.71,37.94,PASS,FALSE,TOO_SHORT (3.7s),/mnt/data00/04/batch_02/SKILL_005_20260207_100609/SKILL_005_20260207_100609_0.mcap
SKILL_005_20260207_100731,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T10:07:31Z,2026-02-07T10:09:05Z,94.34,37.81,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_100731/SKILL_005_20260207_100731_0.mcap
SKILL_005_20260207_100919,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T10:09:19Z,2026-02-07T10:12:16Z,177.70,34.33,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_100919/SKILL_005_20260207_100919_0.mcap
SKILL_005_20260207_101403,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T10:14:03Z,2026-02-07T10:17:24Z,201.30,37.46,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_101403/SKILL_005_20260207_101403_0.mcap
SKILL_005_20260207_112724,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-07T11:27:25Z,2026-02-07T11:30:14Z,169.07,37.33,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_112724/SKILL_005_20260207_112724_0.mcap
SKILL_005_20260207_120716,04,SKILL_005,Insert allen keys in package,C_BECERRA,2026-02-07T12:07:16Z,2026-02-07T12:12:24Z,308.14,37.03,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_120716/SKILL_005_20260207_120716_0.mcap
SKILL_005_20260207_121311,04,SKILL_005,Insert allen keys in package,C_BECERRA,2026-02-07T12:13:12Z,2026-02-07T12:17:47Z,275.22,36.07,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_121311/SKILL_005_20260207_121311_0.mcap
SKILL_005_20260207_134044,04,SKILL_005,Insert allen keys in package,C_BECERRA,2026-02-07T13:40:44Z,2026-02-07T13:46:27Z,342.87,37.12,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_005_20260207_134044/SKILL_005_20260207_134044_0.mcap
SKILL_007_20260207_080809,04,SKILL_007,Separate tongue depressors by color,D_VARGAS,2026-02-07T08:08:09Z,2026-02-07T08:18:31Z,622.20,35.27,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_007_20260207_080809/SKILL_007_20260207_080809_0.mcap
SKILL_007_20260207_105145,04,SKILL_007,Separate tongue depressors by color,D_VARGAS,2026-02-07T10:51:45Z,2026-02-07T10:59:16Z,450.85,28.07,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_007_20260207_105145/SKILL_007_20260207_105145_0.mcap
SKILL_007_20260207_123513,04,SKILL_007,Separate tongue depressors by color,C_BECERRA,2026-02-07T12:35:13Z,2026-02-07T12:41:55Z,402.01,34.33,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_007_20260207_123513/SKILL_007_20260207_123513_0.mcap
SKILL_007_20260207_125128,04,SKILL_007,Separate tongue depressors by color,C_BECERRA,2026-02-07T12:51:28Z,2026-02-07T12:55:09Z,221.59,36.96,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_007_20260207_125128/SKILL_007_20260207_125128_0.mcap
SKILL_010_20260207_083250,04,SKILL_010,Package earphones,D_VARGAS,2026-02-07T08:32:50Z,2026-02-07T08:37:09Z,259.00,37.58,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_010_20260207_083250/SKILL_010_20260207_083250_0.mcap
SKILL_010_20260207_084106,04,SKILL_010,Package earphones,D_VARGAS,2026-02-07T08:41:06Z,2026-02-07T08:41:07Z,1.22,36.91,PASS,FALSE,TOO_SHORT (1.2s),/mnt/data00/04/batch_02/SKILL_010_20260207_084106/SKILL_010_20260207_084106_0.mcap
SKILL_010_20260207_083744,04,SKILL_010,Package earphones,D_VARGAS,2026-02-07T08:37:44Z,2026-02-07T08:40:56Z,191.62,37.34,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_010_20260207_083744/SKILL_010_20260207_083744_0.mcap
SKILL_012_20260207_084210,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-07T08:42:10Z,2026-02-07T08:45:13Z,182.56,37.20,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_084210/SKILL_012_20260207_084210_0.mcap
SKILL_012_20260207_084609,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-07T08:46:09Z,2026-02-07T08:48:52Z,163.51,37.56,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_084609/SKILL_012_20260207_084609_0.mcap
SKILL_012_20260207_084915,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-07T08:49:15Z,2026-02-07T08:51:50Z,154.76,36.88,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_084915/SKILL_012_20260207_084915_0.mcap
SKILL_012_20260207_101926,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-07T10:19:26Z,2026-02-07T10:21:53Z,146.48,37.66,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_101926/SKILL_012_20260207_101926_0.mcap
SKILL_012_20260207_102252,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-07T10:22:52Z,2026-02-07T10:25:51Z,178.75,37.52,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_102252/SKILL_012_20260207_102252_0.mcap
SKILL_012_20260207_130904,04,SKILL_012,Put pasta in jars,C_BECERRA,2026-02-07T13:09:04Z,2026-02-07T13:11:41Z,157.05,36.91,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_130904/SKILL_012_20260207_130904_0.mcap
SKILL_012_20260207_131319,04,SKILL_012,Put pasta in jars,C_BECERRA,2026-02-07T13:13:19Z,2026-02-07T13:16:28Z,189.17,37.60,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_012_20260207_131319/SKILL_012_20260207_131319_0.mcap
SKILL_014_20260207_082938,04,SKILL_014,Fasten nuts onto bolts,D_VARGAS,2026-02-07T08:29:38Z,2026-02-07T08:29:40Z,1.69,36.98,PASS,FALSE,TOO_SHORT (1.7s),/mnt/data00/04/batch_02/SKILL_014_20260207_082938/SKILL_014_20260207_082938_0.mcap
SKILL_014_20260207_083010,04,SKILL_014,Fasten nuts onto bolts,D_VARGAS,2026-02-07T08:30:10Z,2026-02-07T08:31:20Z,69.47,36.56,PASS,FALSE,TOO_SHORT (69.5s),/mnt/data00/04/batch_02/SKILL_014_20260207_083010/SKILL_014_20260207_083010_0.mcap
SKILL_014_20260207_082122,04,SKILL_014,Fasten nuts onto bolts,D_VARGAS,2026-02-07T08:21:22Z,2026-02-07T08:28:22Z,420.63,36.73,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_014_20260207_082122/SKILL_014_20260207_082122_0.mcap
SKILL_014_20260207_104822,04,SKILL_014,Fasten nuts onto bolts,D_VARGAS,2026-02-07T10:48:22Z,2026-02-07T10:50:16Z,113.77,36.74,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_014_20260207_104822/SKILL_014_20260207_104822_0.mcap
SKILL_014_20260207_104201,04,SKILL_014,Fasten nuts onto bolts,D_VARGAS,2026-02-07T10:42:01Z,2026-02-07T10:47:18Z,316.94,35.43,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_014_20260207_104201/SKILL_014_20260207_104201_0.mcap
SKILL_014_20260207_122552,04,SKILL_014,Fasten nuts onto bolts,C_BECERRA,2026-02-07T12:25:52Z,2026-02-07T12:25:54Z,1.08,37.39,PASS,FALSE,TOO_SHORT (1.1s),/mnt/data00/04/batch_02/SKILL_014_20260207_122552/SKILL_014_20260207_122552_0.mcap
SKILL_014_20260207_121924,04,SKILL_014,Fasten nuts onto bolts,C_BECERRA,2026-02-07T12:19:24Z,2026-02-07T12:24:26Z,302.62,33.52,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_014_20260207_121924/SKILL_014_20260207_121924_0.mcap
SKILL_021_20260207_132908,04,SKILL_021,Build Up Box (Mailer),C_BECERRA,2026-02-07T13:29:08Z,2026-02-07T13:31:23Z,134.83,37.45,PASS,TRUE,,/mnt/data00/04/batch_02/SKILL_021_20260207_132908/SKILL_021_20260207_132908_0.mcap
SKILL_001_20260206_144427,05,SKILL_001,Organize beads per color,L_AGUILERA,2026-02-06T14:44:27Z,2026-02-06T14:45:12Z,44.79,16.98,PASS,FALSE,TOO_SHORT (44.8s),/mnt/data00/05/batch_01/SKILL_001_20260206_144427/SKILL_001_20260206_144427_0.mcap
SKILL_003_20260206_122735,05,SKILL_003,Organize screwdriver bits,L_AGUILERA,2026-02-06T12:27:37Z,2026-02-06T12:31:27Z,230.71,11.80,WARNING_DRIFT,TRUE,,/mnt/data00/05/batch_01/SKILL_003_20260206_122735/SKILL_003_20260206_122735_0.mcap
SKILL_005_20260206_141541,05,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-06T14:15:41Z,2026-02-06T14:18:48Z,186.68,18.24,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_005_20260206_141541/SKILL_005_20260206_141541_0.mcap
SKILL_005_20260206_141127,05,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-06T14:11:28Z,2026-02-06T14:15:00Z,211.92,18.65,WARNING_DRIFT,TRUE,,/mnt/data00/05/batch_01/SKILL_005_20260206_141127/SKILL_005_20260206_141127_0.mcap
SKILL_007_20260206_142440,05,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-06T14:24:40Z,2026-02-06T14:28:41Z,240.75,13.56,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_007_20260206_142440/SKILL_007_20260206_142440_0.mcap
SKILL_005_20260206_141948,05,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-06T14:19:48Z,2026-02-06T14:23:08Z,200.47,18.17,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_005_20260206_141948/SKILL_005_20260206_141948_0.mcap
SKILL_007_20260206_143028,05,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-06T14:30:28Z,2026-02-06T14:31:39Z,71.32,11.48,PASS,FALSE,TOO_SHORT (71.3s),/mnt/data00/05/batch_01/SKILL_007_20260206_143028/SKILL_007_20260206_143028_0.mcap
SKILL_009_20260206_124532,05,SKILL_009,Package Cotton set,L_AGUILERA,2026-02-06T12:45:33Z,2026-02-06T12:48:33Z,180.23,11.91,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_009_20260206_124532/SKILL_009_20260206_124532_0.mcap
SKILL_009_20260206_124949,05,SKILL_009,Package Cotton set,L_AGUILERA,2026-02-06T12:49:49Z,2026-02-06T12:52:35Z,165.57,12.33,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_009_20260206_124949/SKILL_009_20260206_124949_0.mcap
SKILL_009_20260206_125742,05,SKILL_009,Package Cotton set,L_AGUILERA,2026-02-06T12:57:42Z,2026-02-06T12:57:43Z,0.42,7.81,PASS,FALSE,TOO_SHORT (0.4s),/mnt/data00/05/batch_01/SKILL_009_20260206_125742/SKILL_009_20260206_125742_0.mcap
SKILL_012_20260206_134854,05,SKILL_012,Put pasta in jars,L_AGUILERA,2026-02-06T13:48:54Z,2026-02-06T13:50:44Z,109.63,12.09,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_012_20260206_134854/SKILL_012_20260206_134854_0.mcap
SKILL_013_20260206_130415,05,SKILL_013,Set up a hand lamp,L_AGUILERA,2026-02-06T13:04:17Z,2026-02-06T13:06:27Z,130.39,12.59,WARNING_DRIFT,TRUE,,/mnt/data00/05/batch_01/SKILL_013_20260206_130415/SKILL_013_20260206_130415_0.mcap
SKILL_013_20260206_130705,05,SKILL_013,Set up a hand lamp,L_AGUILERA,2026-02-06T13:07:05Z,2026-02-06T13:10:15Z,189.54,12.83,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_013_20260206_130705/SKILL_013_20260206_130705_0.mcap
SKILL_014_20260206_144109,05,SKILL_014,Fasten nuts onto bolts,L_AGUILERA,2026-02-06T14:41:09Z,2026-02-06T14:43:07Z,118.56,18.64,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_014_20260206_144109/SKILL_014_20260206_144109_0.mcap
SKILL_014_20260206_143456,05,SKILL_014,Fasten nuts onto bolts,L_AGUILERA,2026-02-06T14:34:57Z,2026-02-06T14:39:54Z,297.02,19.16,WARNING_DRIFT,TRUE,,/mnt/data00/05/batch_01/SKILL_014_20260206_143456/SKILL_014_20260206_143456_0.mcap
SKILL_018_20260206_131457,05,SKILL_018,Close bags with twist ties,L_AGUILERA,2026-02-06T13:14:57Z,2026-02-06T13:19:12Z,254.37,8.90,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_018_20260206_131457/SKILL_018_20260206_131457_0.mcap
SKILL_018_20260206_133009,05,SKILL_018,Close bags with twist ties,L_AGUILERA,2026-02-06T13:30:09Z,2026-02-06T13:32:55Z,165.96,16.77,PASS,TRUE,,/mnt/data00/05/batch_01/SKILL_018_20260206_133009/SKILL_018_20260206_133009_0.mcap
SKILL_020_20260206_123354,05,SKILL_020,Open locks with their keys,L_AGUILERA,2026-02-06T12:33:54Z,2026-02-06T12:35:05Z,71.02,11.35,PASS,FALSE,TOO_SHORT (71.0s),/mnt/data00/05/batch_01/SKILL_020_20260206_123354/SKILL_020_20260206_123354_0.mcap
SKILL_018_20260206_132242,05,SKILL_018,Close bags with twist ties,L_AGUILERA,2026-02-06T13:22:44Z,2026-02-06T13:28:52Z,368.13,15.50,WARNING_DRIFT,TRUE,,/mnt/data00/05/batch_01/SKILL_018_20260206_132242/SKILL_018_20260206_132242_0.mcap
SKILL_020_20260206_123546,05,SKILL_020,Open locks with their keys,L_AGUILERA,2026-02-06T12:35:46Z,2026-02-06T12:36:48Z,62.49,11.63,PASS,FALSE,TOO_SHORT (62.5s),/mnt/data00/05/batch_01/SKILL_020_20260206_123546/SKILL_020_20260206_123546_0.mcap
SKILL_020_20260206_123731,05,SKILL_020,Open locks with their keys,L_AGUILERA,2026-02-06T12:37:31Z,2026-02-06T12:38:36Z,64.70,11.95,PASS,FALSE,TOO_SHORT (64.7s),/mnt/data00/05/batch_01/SKILL_020_20260206_123731/SKILL_020_20260206_123731_0.mcap
SKILL_020_20260206_123915,05,SKILL_020,Open locks with their keys,L_AGUILERA,2026-02-06T12:39:15Z,2026-02-06T12:40:20Z,64.90,11.47,PASS,FALSE,TOO_SHORT (64.9s),/mnt/data00/05/batch_01/SKILL_020_20260206_123915/SKILL_020_20260206_123915_0.mcap
SKILL_020_20260206_124123,05,SKILL_020,Open locks with their keys,L_AGUILERA,2026-02-06T12:41:23Z,2026-02-06T12:42:26Z,63.33,11.68,PASS,FALSE,TOO_SHORT (63.3s),/mnt/data00/05/batch_01/SKILL_020_20260206_124123/SKILL_020_20260206_124123_0.mcap
