BagName,Station,SkillID,SkillName,Operator,Start_Time,End_Time,Duration(s),Avg_MBps,Integrity,IsValid,Reason,Path
SKILL_018_20260207_100045,03,SKILL_018,Close bags with twist ties,N_MORA,2026-02-07T10:00:45Z,2026-02-07T10:03:18Z,153.06,37.65,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_018_20260207_100045/SKILL_018_20260207_100045_0.mcap
SKILL_021_20260207_121853,03,SKILL_021,Build Up Box (Mailer),D_VARGAS,2026-02-07T12:18:53Z,2026-02-07T12:24:08Z,314.55,37.10,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_021_20260207_121853/SKILL_021_20260207_121853_0.mcap
SKILL_021_20260207_121249,03,SKILL_021,Build Up Box (Mailer),D_VARGAS,2026-02-07T12:12:49Z,2026-02-07T12:18:11Z,321.79,37.56,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_021_20260207_121249/SKILL_021_20260207_121249_0.mcap
SKILL_021_20260207_122939,03,SKILL_021,Build Up Box (Mailer),D_VARGAS,2026-02-07T12:29:39Z,2026-02-07T12:33:05Z,205.77,36.98,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_021_20260207_122939/SKILL_021_20260207_122939_0.mcap
SKILL_021_20260207_122531,03,SKILL_021,Build Up Box (Mailer),D_VARGAS,2026-02-07T12:25:31Z,2026-02-07T12:29:29Z,238.21,37.59,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_021_20260207_122531/SKILL_021_20260207_122531_0.mcap
SKILL_022_20260207_124532,03,SKILL_022,Build Up Box (Regular ECT),D_VARGAS,2026-02-07T12:45:32Z,2026-02-07T12:49:13Z,220.84,37.84,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_022_20260207_124532/SKILL_022_20260207_124532_0.mcap
SKILL_021_20260207_123547,03,SKILL_021,Build Up Box (Mailer),D_VARGAS,2026-02-07T12:35:47Z,2026-02-07T12:42:30Z,402.55,37.66,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_021_20260207_123547/SKILL_021_20260207_123547_0.mcap
SKILL_022_20260207_125043,03,SKILL_022,Build Up Box (Regular ECT),D_VARGAS,2026-02-07T12:50:43Z,2026-02-07T12:53:19Z,156.49,37.85,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_022_20260207_125043/SKILL_022_20260207_125043_0.mcap
SKILL_022_20260207_125350,03,SKILL_022,Build Up Box (Regular ECT),D_VARGAS,2026-02-07T12:53:50Z,2026-02-07T12:54:51Z,61.16,37.67,PASS,FALSE,TOO_SHORT (61.2s),/mnt/data02/03/batch_01/SKILL_022_20260207_125350/SKILL_022_20260207_125350_0.mcap
SKILL_024_20260207_125722,03,SKILL_024,Put hooks on shower courtain,D_VARGAS,2026-02-07T12:57:22Z,2026-02-07T12:59:36Z,134.09,37.72,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_024_20260207_125722/SKILL_024_20260207_125722_0.mcap
SKILL_024_20260207_130028,03,SKILL_024,Put hooks on shower courtain,D_VARGAS,2026-02-07T13:00:28Z,2026-02-07T13:03:17Z,168.45,37.73,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_024_20260207_130028/SKILL_024_20260207_130028_0.mcap
SKILL_024_20260207_130405,03,SKILL_024,Put hooks on shower courtain,D_VARGAS,2026-02-07T13:04:05Z,2026-02-07T13:06:58Z,172.99,37.80,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_024_20260207_130405/SKILL_024_20260207_130405_0.mcap
SKILL_025_20260207_131009,03,SKILL_025,Pack on a paper bag,D_VARGAS,2026-02-07T13:10:09Z,2026-02-07T13:12:31Z,142.16,38.25,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_025_20260207_131009/SKILL_025_20260207_131009_0.mcap
SKILL_025_20260207_131321,03,SKILL_025,Pack on a paper bag,D_VARGAS,2026-02-07T13:13:21Z,2026-02-07T13:13:54Z,32.74,38.85,PASS,FALSE,TOO_SHORT (32.7s),/mnt/data02/03/batch_01/SKILL_025_20260207_131321/SKILL_025_20260207_131321_0.mcap
SKILL_025_20260207_131400,03,SKILL_025,Pack on a paper bag,D_VARGAS,2026-02-07T13:14:00Z,2026-02-07T13:15:51Z,110.77,38.18,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_025_20260207_131400/SKILL_025_20260207_131400_0.mcap
SKILL_025_20260207_131632,03,SKILL_025,Pack on a paper bag,D_VARGAS,2026-02-07T13:16:32Z,2026-02-07T13:18:20Z,108.12,38.21,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_025_20260207_131632/SKILL_025_20260207_131632_0.mcap
SKILL_025_20260207_131845,03,SKILL_025,Pack on a paper bag,D_VARGAS,2026-02-07T13:18:45Z,2026-02-07T13:19:27Z,41.74,37.81,PASS,FALSE,TOO_SHORT (41.7s),/mnt/data02/03/batch_01/SKILL_025_20260207_131845/SKILL_025_20260207_131845_0.mcap
SKILL_026_20260207_132644,03,SKILL_026,Pack on a cardboard box (Present),D_VARGAS,2026-02-07T13:26:44Z,2026-02-07T13:28:55Z,131.66,37.51,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_026_20260207_132644/SKILL_026_20260207_132644_0.mcap
SKILL_026_20260207_132211,03,SKILL_026,Pack on a cardboard box (Present),D_VARGAS,2026-02-07T13:22:11Z,2026-02-07T13:25:47Z,216.49,37.98,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_026_20260207_132211/SKILL_026_20260207_132211_0.mcap
SKILL_026_20260207_132952,03,SKILL_026,Pack on a cardboard box (Present),D_VARGAS,2026-02-07T13:29:52Z,2026-02-07T13:32:17Z,145.07,37.70,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_026_20260207_132952/SKILL_026_20260207_132952_0.mcap
SKILL_028_20260207_104926,03,SKILL_028,Fold a T Shirt,N_MORA,2026-02-07T10:49:26Z,2026-02-07T10:52:57Z,211.54,37.68,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_028_20260207_104926/SKILL_028_20260207_104926_0.mcap
SKILL_028_20260207_105339,03,SKILL_028,Fold a T Shirt,N_MORA,2026-02-07T10:53:39Z,2026-02-07T10:56:45Z,186.25,37.81,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_028_20260207_105339/SKILL_028_20260207_105339_0.mcap
SKILL_030_20260207_103110,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:31:10Z,2026-02-07T10:32:32Z,82.62,40.27,PASS,FALSE,TOO_SHORT (82.6s),/mnt/data02/03/batch_01/SKILL_030_20260207_103110/SKILL_030_20260207_103110_0.mcap
SKILL_028_20260207_105800,03,SKILL_028,Fold a T Shirt,N_MORA,2026-02-07T10:58:00Z,2026-02-07T11:00:45Z,165.00,37.67,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_028_20260207_105800/SKILL_028_20260207_105800_0.mcap
SKILL_030_20260207_103304,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:33:04Z,2026-02-07T10:34:33Z,89.43,40.28,PASS,FALSE,TOO_SHORT (89.4s),/mnt/data02/03/batch_01/SKILL_030_20260207_103304/SKILL_030_20260207_103304_0.mcap
SKILL_030_20260207_103634,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:36:34Z,2026-02-07T10:37:46Z,72.21,40.30,PASS,FALSE,TOO_SHORT (72.2s),/mnt/data02/03/batch_01/SKILL_030_20260207_103634/SKILL_030_20260207_103634_0.mcap
SKILL_030_20260207_103512,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:35:12Z,2026-02-07T10:36:20Z,68.31,40.66,PASS,FALSE,TOO_SHORT (68.3s),/mnt/data02/03/batch_01/SKILL_030_20260207_103512/SKILL_030_20260207_103512_0.mcap
SKILL_030_20260207_103901,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:39:01Z,2026-02-07T10:39:56Z,55.29,40.06,PASS,FALSE,TOO_SHORT (55.3s),/mnt/data02/03/batch_01/SKILL_030_20260207_103901/SKILL_030_20260207_103901_0.mcap
SKILL_030_20260207_103756,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:37:56Z,2026-02-07T10:38:52Z,55.97,40.09,PASS,FALSE,TOO_SHORT (56.0s),/mnt/data02/03/batch_01/SKILL_030_20260207_103756/SKILL_030_20260207_103756_0.mcap
SKILL_030_20260207_104005,03,SKILL_030,Fold a shirt,N_MORA,2026-02-07T10:40:05Z,2026-02-07T10:40:58Z,53.06,40.18,PASS,FALSE,TOO_SHORT (53.1s),/mnt/data02/03/batch_01/SKILL_030_20260207_104005/SKILL_030_20260207_104005_0.mcap
SKILL_031_20260207_112059,03,SKILL_031,Fold Pants,N_MORA,2026-02-07T11:20:59Z,2026-02-07T11:21:48Z,48.90,38.05,PASS,FALSE,TOO_SHORT (48.9s),/mnt/data02/03/batch_01/SKILL_031_20260207_112059/SKILL_031_20260207_112059_0.mcap
SKILL_033_20260207_111651,03,SKILL_033,Fold towels,N_MORA,2026-02-07T11:16:51Z,2026-02-07T11:19:54Z,182.80,38.42,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_033_20260207_111651/SKILL_033_20260207_111651_0.mcap
SKILL_036_20260207_110307,03,SKILL_036,Fold Socks,N_MORA,2026-02-07T11:03:07Z,2026-02-07T11:04:25Z,78.56,38.51,PASS,FALSE,TOO_SHORT (78.6s),/mnt/data02/03/batch_01/SKILL_036_20260207_110307/SKILL_036_20260207_110307_0.mcap
SKILL_033_20260207_111202,03,SKILL_033,Fold towels,N_MORA,2026-02-07T11:12:02Z,2026-02-07T11:15:46Z,223.70,38.49,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_033_20260207_111202/SKILL_033_20260207_111202_0.mcap
SKILL_036_20260207_110627,03,SKILL_036,Fold Socks,N_MORA,2026-02-07T11:06:27Z,2026-02-07T11:08:12Z,105.00,38.85,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_036_20260207_110627/SKILL_036_20260207_110627_0.mcap
SKILL_040_20260207_112216,03,SKILL_040,Fasten a belt,N_MORA,2026-02-07T11:22:16Z,2026-02-07T11:25:17Z,180.86,38.49,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_040_20260207_112216/SKILL_040_20260207_112216_0.mcap
SKILL_040_20260207_112715,03,SKILL_040,Fasten a belt,N_MORA,2026-02-07T11:27:15Z,2026-02-07T11:29:37Z,141.39,39.33,PASS,TRUE,,/mnt/data02/03/batch_01/SKILL_040_20260207_112715/SKILL_040_20260207_112715_0.mcap
SKILL_001_20260205_072523,04,SKILL_001,Organize beads per color,D_VARGAS,2026-02-05T07:25:23Z,2026-02-05T07:34:19Z,535.72,35.12,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_001_20260205_072523/SKILL_001_20260205_072523_0.mcap
SKILL_001_20260204_125558,04,SKILL_001,Organize beads per color,D_VARGAS,2026-02-04T12:55:58Z,2026-02-04T13:08:05Z,726.79,35.88,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_001_20260204_125558/SKILL_001_20260204_125558_0.mcap
SKILL_003_20260204_131041,04,SKILL_003,Organize screwdriver bits,D_VARGAS,2026-02-04T13:10:41Z,2026-02-04T13:14:01Z,200.68,37.04,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_003_20260204_131041/SKILL_003_20260204_131041_0.mcap
SKILL_003_20260204_131457,04,SKILL_003,Organize screwdriver bits,D_VARGAS,2026-02-04T13:14:57Z,2026-02-04T13:18:46Z,228.25,37.14,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_003_20260204_131457/SKILL_003_20260204_131457_0.mcap
SKILL_003_20260205_074821,04,SKILL_003,Organize screwdriver bits,D_VARGAS,2026-02-05T07:48:21Z,2026-02-05T07:53:04Z,283.47,37.31,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_003_20260205_074821/SKILL_003_20260205_074821_0.mcap
SKILL_003_20260205_075452,04,SKILL_003,Organize screwdriver bits,D_VARGAS,2026-02-05T07:54:52Z,2026-02-05T07:57:28Z,155.06,36.57,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_003_20260205_075452/SKILL_003_20260205_075452_0.mcap
SKILL_004_20260205_105523,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T10:55:23Z,2026-02-05T10:56:51Z,87.87,36.42,PASS,FALSE,TOO_SHORT (87.9s),/mnt/data02/04/batch_01/SKILL_004_20260205_105523/SKILL_004_20260205_105523_0.mcap
SKILL_004_20260205_105718,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T10:57:18Z,2026-02-05T10:57:20Z,2.08,36.67,PASS,FALSE,TOO_SHORT (2.1s),/mnt/data02/04/batch_01/SKILL_004_20260205_105718/SKILL_004_20260205_105718_0.mcap
SKILL_004_20260205_105730,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T10:57:30Z,2026-02-05T10:59:40Z,130.78,36.46,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_004_20260205_105730/SKILL_004_20260205_105730_0.mcap
SKILL_004_20260205_104038,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T10:40:38Z,2026-02-05T10:43:06Z,147.54,36.28,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_004_20260205_104038/SKILL_004_20260205_104038_0.mcap
SKILL_004_20260205_110248,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T11:02:48Z,2026-02-05T11:03:55Z,66.39,36.63,PASS,FALSE,TOO_SHORT (66.4s),/mnt/data02/04/batch_01/SKILL_004_20260205_110248/SKILL_004_20260205_110248_0.mcap
SKILL_004_20260205_105951,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T10:59:51Z,2026-02-05T11:01:56Z,124.79,36.55,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_004_20260205_105951/SKILL_004_20260205_105951_0.mcap
SKILL_004_20260205_110846,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T11:08:46Z,2026-02-05T11:10:40Z,113.82,36.44,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_004_20260205_110846/SKILL_004_20260205_110846_0.mcap
SKILL_004_20260205_111204,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T11:12:04Z,2026-02-05T11:12:11Z,7.14,36.26,PASS,FALSE,TOO_SHORT (7.1s),/mnt/data02/04/batch_01/SKILL_004_20260205_111204/SKILL_004_20260205_111204_0.mcap
SKILL_004_20260205_110607,04,SKILL_004,Set Screwdriver package,D_VARGAS,2026-02-05T11:06:07Z,2026-02-05T11:07:59Z,111.31,36.45,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_004_20260205_110607/SKILL_004_20260205_110607_0.mcap
SKILL_005_20260204_103047,04,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-04T10:30:47Z,2026-02-04T10:32:49Z,121.54,35.94,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_103047/SKILL_005_20260204_103047_0.mcap
SKILL_005_20260204_102801,04,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-04T10:28:01Z,2026-02-04T10:30:24Z,142.23,35.01,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_102801/SKILL_005_20260204_102801_0.mcap
SKILL_005_20260204_103311,04,SKILL_005,Insert allen keys in package,L_AGUILERA,2026-02-04T10:33:11Z,2026-02-04T10:35:17Z,125.93,36.04,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_103311/SKILL_005_20260204_103311_0.mcap
SKILL_005_20260204_133738,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-04T13:37:38Z,2026-02-04T13:40:20Z,161.99,37.15,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_133738/SKILL_005_20260204_133738_0.mcap
SKILL_005_20260204_134442,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-04T13:44:42Z,2026-02-04T13:46:13Z,90.52,36.88,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_134442/SKILL_005_20260204_134442_0.mcap
SKILL_005_20260204_134106,04,SKILL_005,Insert allen keys in package,D_VARGAS,2026-02-04T13:41:06Z,2026-02-04T13:44:10Z,183.30,37.14,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_005_20260204_134106/SKILL_005_20260204_134106_0.mcap
SKILL_007_20260204_103614,04,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-04T10:36:14Z,2026-02-04T10:36:59Z,44.44,36.77,PASS,FALSE,TOO_SHORT (44.4s),/mnt/data02/04/batch_01/SKILL_007_20260204_103614/SKILL_007_20260204_103614_0.mcap
SKILL_007_20260204_103744,04,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-04T10:37:44Z,2026-02-04T10:38:21Z,37.29,35.84,PASS,FALSE,TOO_SHORT (37.3s),/mnt/data02/04/batch_01/SKILL_007_20260204_103744/SKILL_007_20260204_103744_0.mcap
SKILL_007_20260204_104056,04,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-04T10:40:57Z,2026-02-04T10:43:20Z,143.32,36.75,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_007_20260204_104056/SKILL_007_20260204_104056_0.mcap
SKILL_007_20260204_105236,04,SKILL_007,Separate tongue depressors by color,L_AGUILERA,2026-02-04T10:52:37Z,2026-02-04T10:55:33Z,176.94,36.60,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_007_20260204_105236/SKILL_007_20260204_105236_0.mcap
SKILL_007_20260204_105942,04,SKILL_007,Separate tongue depressors by color,N_MORA,2026-02-04T10:59:42Z,2026-02-04T11:06:08Z,385.92,36.14,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_007_20260204_105942/SKILL_007_20260204_105942_0.mcap
SKILL_007_20260204_143244,04,SKILL_007,Separate tongue depressors by color,D_VARGAS,2026-02-04T14:32:44Z,2026-02-04T14:39:18Z,393.53,37.79,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_007_20260204_143244/SKILL_007_20260204_143244_0.mcap
SKILL_009_20260204_132653,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-04T13:26:54Z,2026-02-04T13:31:02Z,248.12,34.64,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260204_132653/SKILL_009_20260204_132653_0.mcap
SKILL_009_20260204_133200,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-04T13:32:00Z,2026-02-04T13:35:54Z,233.16,37.06,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260204_133200/SKILL_009_20260204_133200_0.mcap
SKILL_009_20260205_083102,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-05T08:31:02Z,2026-02-05T08:35:01Z,238.21,37.00,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260205_083102/SKILL_009_20260205_083102_0.mcap
SKILL_009_20260205_084507,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-05T08:45:07Z,2026-02-05T08:48:36Z,208.14,33.60,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260205_084507/SKILL_009_20260205_084507_0.mcap
SKILL_009_20260205_085359,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-05T08:53:59Z,2026-02-05T08:57:17Z,197.63,29.36,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260205_085359/SKILL_009_20260205_085359_0.mcap
SKILL_009_20260205_090524,04,SKILL_009,Package Cotton set,D_VARGAS,2026-02-05T09:05:24Z,2026-02-05T09:09:21Z,237.38,37.04,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_009_20260205_090524/SKILL_009_20260205_090524_0.mcap
SKILL_010_20260204_135027,04,SKILL_010,Package earphones,D_VARGAS,2026-02-04T13:50:27Z,2026-02-04T13:55:59Z,331.81,36.85,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_010_20260204_135027/SKILL_010_20260204_135027_0.mcap
SKILL_012_20260205_073749,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-05T07:37:49Z,2026-02-05T07:40:28Z,159.63,37.60,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_012_20260205_073749/SKILL_012_20260205_073749_0.mcap
SKILL_010_20260204_135707,04,SKILL_010,Package earphones,D_VARGAS,2026-02-04T13:57:07Z,2026-02-04T14:02:27Z,319.29,37.38,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_010_20260204_135707/SKILL_010_20260204_135707_0.mcap
SKILL_012_20260205_074357,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-05T07:43:57Z,2026-02-05T07:44:04Z,6.38,36.73,PASS,FALSE,TOO_SHORT (6.4s),/mnt/data02/04/batch_01/SKILL_012_20260205_074357/SKILL_012_20260205_074357_0.mcap
SKILL_012_20260205_074440,04,SKILL_012,Put pasta in jars,D_VARGAS,2026-02-05T07:44:40Z,2026-02-05T07:46:49Z,129.16,37.54,PASS,TRUE,,/mnt/data02/04/batch_01/SKILL_012_20260205_074440/SKILL_012_20260205_074440_0.mcap
